Corpus,Source/Author,Year range,File Name,Content,Interrogative pronoun,Interrogative Adverb,Expletive,Other,Not sure
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide119.txt,"Twaziem pwen an éti Confiant dévlopé a sé ki , si sa vré ki Bétjé partisipé adan kréyasion kilti ek lang kréyol la , si sa vré ki yo sé dé Matinitjé , sé pito Neg ki konstwi nouvo lang ek kilti tala .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide119.txt,"Pou bien siktiré dominasion-yo , sé moun klè-a , sé Bramàn-la , kréyé an sistenm castes éti sa ki pli klè anwo ek sa ki pli nwè anba .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide119.txt,"Dives dot moun pwan lapawol é déba-a té telman cho ki Thierry L ' Etang , ki té ka dirijé déba-a , té blijé sispann li pou moun té pé alé gouté bel manjé kréyol la éti Met Brédas té préparé a. Abo sé entervènan-an pa té dakò ant yo , ni omwens an pwen éti tout piblik-la té dakò , sé ki pli gwo danjé Matinik ka viv jòdi-jou , sé sa Aimé Césaire té kriyé , adan sé lanné 70 la , le génocide par substitution .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide119.txt,"Dives dot moun pwan lapawol é déba-a té telman cho ki Thierry L ' Etang , ki té ka dirijé déba-a , té blijé sispann li pou moun té pé alé gouté bel manjé kréyol la éti Met Brédas té préparé a. Abo sé entervènan-an pa té dakò ant yo , ni omwens an pwen éti tout piblik-la té dakò , sé ki pli gwo danjé Matinik ka viv jòdi-jou , sé sa Aimé Césaire té kriyé , adan sé lanné 70 la , le génocide par substitution .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide61.txt,"Sa pasé adan an ti komin li-Nò Matinik éti lanmè-a mové-mové kifè si ou sé di ou kay benyen , ou sèten pwan fè .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide61.txt,"Sé makrel-la , éti yonn-dé adan yo té bizwen klèsi ras-la , réponn li yo dakò , men a kondision i témonté anlè bouden-yo tou .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide63.txt,"Asiparé sé anniMatinik éti kalté model mango-tala ka lévé ek moun lontan ka di ' w kon sa ki lè laséchres té two red , mel té ka anni varé sé pié-mango basiyak la pou étenn laswef-yo .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide65.txt,"Le Bloc-notes de Jean-Laurent ALCIDE Blocs-notes Dimanche , 27 Mars , 2016 - 10:48 Lanné-tala , yo ka fété 70è lanniversè Lwa Départèmantalizasion an éti Aimé CESAIRE té prézanté douvan Lasanblé Nasional fwansé an 1946 .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide66.txt,"Nou pa bizwen djendjen-tala pis nou za ni Ladjables , Zonbi-bonm Ti Sapoti , Tet-san-Kò , Soukougnan , Dowlis kisasayé sa ... Si ni an domenn éti kilti kréyol rich kité rich ka alé , sé bien ta lanmaji ek tjenbwa .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide67.txt,"Kontel sé jou-tala , yo lé mété nen-yo adan mofwazaj lòtograf éti gouvelman fwansé désidé fè konsidiré fwansé té lang-yo .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide67.txt,"Lè zot wè nou sòti anba lestravay éti nou pa té moun mé zannimo , lè yo déklaré konmkwa nou té sitwayen , yo pa mandé nou es nou té dakò .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide69.txt,Katou ni an balié an lanmen ' y pou fè moun chonjé jou-a éti lèpatè ' y té balié dèyè do Claude Lise lè misié té sòti La-Préfekti aprézavwè i té ped éleksion sénatè .,,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide72.txt,Zot pa sav zot pa nidwa fè pies kalté modellérèadan lèmonn-tala éti sé Blan ki met-pies toujou ?,,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide75.txt,"Atitid Monplaisir la ka montré kontradiksion éti Matinitjé , kisiswa bò politik yo , ka viv : yo lé rété Matinitjé mé an menm balan , yo pa lé rété Matinitjé .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide77.txt,"Sé vré ni 10 nonm mal mouton ka fè sa , mé sé pito jenn tibray éti let poko fini koulen an nen-yo oben ti ganstè ka imité Neg méritjen .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide77.txt,"Pou tout bon , ka rivé an lè éti yo , fanm ek nonm , ka pwan kontak ek yo ka jwenn .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide77.txt,"Mé an plis di koté-tala , zafè selfi-a ka riprézanté tou an lépok éti tout moun lé vini vèdet .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide80.txt,"Mé dépi an tjenzenn lanné , dépi Tou Yol Matinik vini popilè , ni an déziem moman éti moun , soutou fanm , ka espozé viann-yo .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide80.txt,Ni an sel dévègondasion ka woulé nan péyi-a toubannman dépi tjek tan ek sa ka koresponn a léta chinpontong sosiété-nou an éti pa rété pies respé ba pèsonn ankò .,,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide81.txt,"Plézi fè moun trapé lakakarel Le Bloc-notes de Jean-Laurent ALCIDE Blocs-notes Lundi , 27 Juillet , 2015 - 16:22 Nan tan éti poko té ni nouvel lamétéo anlè lé-média , moun té konnet òbsèvé lanati pou chaché sav es tjek mové katastrof té ka paré kò ' y pou rivé asou Matinik .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide81.txt,"Dépi an tan lestravay , sé bitasion-an té ni sa yo té ka kriyé kaz a siklòn éti moun té ka séré lè septanm té rivé dépi yo té soupsonnen ki an vié tan té pou rivé anlè yo .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide81.txt,"Pou tranbman-tè , yo té ka véyé konpowtasion sé bet-la , soutou ta sé bet-long lan ki té ni labitid sòti anba bwa éti yo ka viv pou zonnzolé atravè lakanpay .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide82.txt,Davwa yo pa té prévwè pasé an koté nan lanmè-a éti Misié Li-Mè té lé yo pasé a tout fos ! ! !,,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide83.txt,Kivédi lafanmi Wa-a ké ba Vallauris ek laliwonday-li an balan ékonomik adan an lépok éti pres tout moun ka séré senti-yo .,,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide83.txt,"An plis , ni anchay lo plaj atravè lèmonn , adan péyi kon Meksik , Taylann oben Séchel , éti plaj rézèvé pou Blan , pou Ewopéyen , Méritjen , Kanadien ek Ostralien .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide84.txt,Mi sé sé keksion-an éti chak moun pou pozé kò ' y la !,,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide91.txt,Sa ki lotè bagay-tala sé pa dot ki zafè klowdékòn-la éti sé Bétjé-a dévidé san-manman pannan 30 lanné adan ti péyi-nou an .,,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide92.txt,Poutji i toujou ni tjek vié pawol pou vréyé an fidji moun éti i pa dakò épi yo ?,,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide92.txt,"Jénérasion éli 40 ek 50 lanné a ki ka mennen PPM jòdi-jou , jénérasion éti Sej Letchimy sé patwon-yo , pa ni pies respé ba ladémokrasi .",,,,,
martinicancreole,JeanLaurentAlcide,2007-2022,JeanLaurentAlcide92.txt,"Pannan 30 lanné éti Bétjé dévidé klowdékèon alé-pou-viré andidan péyi-a , pies éli PPM pa janmen wouvè bouch-li pou vréyé labou kont sa .",,,,,
martinicancreole,LeandreMarimoutou,2016-2020,LeandreMarimoutou1.txt,"Si nou pran mo Lakarayib , sé anpil bagay , an gérografi sé anlo belté pou tout sé péyi-a dépi bout anlè rivé jis anba , an istwa , sé an menm léritaj lesklavay , sé menm pwoblenm kolonizasion-an , Lakarayib sé koté éti yo palé di Révolision Kiba , di révolision Bolivarien , di Toussaint Louverture , sé koté éti ni an bel léritaj kiltirel yo ka palé di kilti Lakarayib , sé koté éti ou ni anlo gran matjè kon Derek.Walcoot , Aimé Cézaire , dé gran espòtif Bolt , Sotomayor .Pou konnet Lakarayib épi kilti ' y épi istwa ' y épi lang-li , fok ou karibéyen pou di : sé ta nou , sé la nou yé , sé la nou ka viv .",,,,,
martinicancreole,LeandreMarimoutou,2016-2020,LeandreMarimoutou1.txt,"Si nou pran mo Lakarayib , sé anpil bagay , an gérografi sé anlo belté pou tout sé péyi-a dépi bout anlè rivé jis anba , an istwa , sé an menm léritaj lesklavay , sé menm pwoblenm kolonizasion-an , Lakarayib sé koté éti yo palé di Révolision Kiba , di révolision Bolivarien , di Toussaint Louverture , sé koté éti ni an bel léritaj kiltirel yo ka palé di kilti Lakarayib , sé koté éti ou ni anlo gran matjè kon Derek.Walcoot , Aimé Cézaire , dé gran espòtif Bolt , Sotomayor .Pou konnet Lakarayib épi kilti ' y épi istwa ' y épi lang-li , fok ou karibéyen pou di : sé ta nou , sé la nou yé , sé la nou ka viv .",,,,,
martinicancreole,LeandreMarimoutou,2016-2020,LeandreMarimoutou1.txt,"Si nou pran mo Lakarayib , sé anpil bagay , an gérografi sé anlo belté pou tout sé péyi-a dépi bout anlè rivé jis anba , an istwa , sé an menm léritaj lesklavay , sé menm pwoblenm kolonizasion-an , Lakarayib sé koté éti yo palé di Révolision Kiba , di révolision Bolivarien , di Toussaint Louverture , sé koté éti ni an bel léritaj kiltirel yo ka palé di kilti Lakarayib , sé koté éti ou ni anlo gran matjè kon Derek.Walcoot , Aimé Cézaire , dé gran espòtif Bolt , Sotomayor .Pou konnet Lakarayib épi kilti ' y épi istwa ' y épi lang-li , fok ou karibéyen pou di : sé ta nou , sé la nou yé , sé la nou ka viv .",,,,,
martinicancreole,LeandreMarimoutou,2016-2020,LeandreMarimoutou1.txt,"Tout sé lang kréyol-la asou latè ni pres mennm istwa , yo wè jou adan dé zil , dé koté bodlanmè éti dives péyi kolonizatè kon Lafrans , Lawoland , Lespay , Pòtigalkité an lang kolonial , lis péyi Lakarayib éti yo ka vréyé kréyol douvan long toubannman , tout zil , piti kon gran ka djoubaké kon yo pé pou kréyol-la rété toujou djok , menn si sèten koté konba-a red épi sa yo kriyé lang ofisiel léta .",,,,,
martinicancreole,LeandreMarimoutou,2016-2020,LeandreMarimoutou1.txt,"Tout sé lang kréyol-la asou latè ni pres mennm istwa , yo wè jou adan dé zil , dé koté bodlanmè éti dives péyi kolonizatè kon Lafrans , Lawoland , Lespay , Pòtigalkité an lang kolonial , lis péyi Lakarayib éti yo ka vréyé kréyol douvan long toubannman , tout zil , piti kon gran ka djoubaké kon yo pé pou kréyol-la rété toujou djok , menn si sèten koté konba-a red épi sa yo kriyé lang ofisiel léta .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant150.txt,"Sé gras a M. LEBIELLE si zot wè liv-la ki ka ilistré artik-tala rivé fet , LES MAITRES DE LA PAROLE CREOLE édision Gallimard , 1995 , ki ka sanblé pawol dé majolèmapipi extraordinaireextraordinary Matinikkon Tintin DEFREL éti foto ' y ka ilistré artik-tala , Vincent CHEVIGNAC , men majolè taGwadloup , Sent-Lisi , Domnik ek Ayitiki zamonté nan filawo décéderto die dépi nanni-nannan .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant150.txt,"Sé dènié lanné-a ki pasé a , maladi té tonbé anlè Marcel LEBIELLE ek i pa té pé déplasé ankò , li ki té sitelmanjaja adorerto be fond of bat lakanpay ek bat bwa ki Baspwent éti lonbrik-li téré ki Lowen éti i té ni zanmiki Marigo éti i té konstwi kay-li , nan kartié Dominant , éti ou ka wè l'Atlantik .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant150.txt,"Sé dènié lanné-a ki pasé a , maladi té tonbé anlè Marcel LEBIELLE ek i pa té pé déplasé ankò , li ki té sitelmanjaja adorerto be fond of bat lakanpay ek bat bwa ki Baspwent éti lonbrik-li téré ki Lowen éti i té ni zanmiki Marigo éti i té konstwi kay-li , nan kartié Dominant , éti ou ka wè l'Atlantik .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant150.txt,"Sé dènié lanné-a ki pasé a , maladi té tonbé anlè Marcel LEBIELLE ek i pa té pé déplasé ankò , li ki té sitelmanjaja adorerto be fond of bat lakanpay ek bat bwa ki Baspwent éti lonbrik-li téré ki Lowen éti i té ni zanmiki Marigo éti i té konstwi kay-li , nan kartié Dominant , éti ou ka wè l'Atlantik .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant150.txt,"Sé dènié lanné-a ki pasé a , maladi té tonbé anlè Marcel LEBIELLE ek i pa té pé déplasé ankò , li ki té sitelmanjaja adorerto be fond of bat lakanpay ek bat bwa ki Baspwent éti lonbrik-li téré ki Lowen éti i té ni zanmiki Marigo éti i té konstwi kay-li , nan kartié Dominant , éti ou ka wè l'Atlantik .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant157.txt,"Kidonk , jòdi-jou , laplipa moun ka admet ki kréyol pé vini an lang matjé , ki i pé sòti adan pawo-palé éti i toujou té yé a pou enstalé kò ' y asou an fey papié oben lékran an owdinatè .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant180.txt,Sé kréyolis natif-natal lévé gawoulé ek yo désidé kréyé pwop sikti-yo éti tit-li té BANNZIL KREYOL .,,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant181.txt,"Sé an bon bagay pis sa ka montré ki lavi-a éti moun Matinik ka viv la , swen yo ka risivwè nan lopital , manjé yo ka manjé abo klowdékòn ka ba nonmkansè laposta kisasayésa ... , pa sitelman mové ki nou sé pé kwè .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant181.txt,"Sa vré té ni an lépok , nan sé lanné 1950-60 la , éti fanm té ka fè délè 7 , 8 , menm 10 timanmay , men lépok-tala mò-téré dépi nanni-nannan .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant181.txt,"Jòdi-jou , nou rivé adan an sitirasion éti sé 1 timanmay , délè 2 , an fanmi ka fè , men ni anlo fanmi tou ki pa ni pies yich .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant184.txt,"An politik éti sé l'Almay ka mennen , ka gouvènen .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant186.txt,"Ponm-kannel pa bliyé lanmè Le bloc-notes de Raphaël CONFIANT Blocs-notes Dimanche , 19 Juin , 2016 - 10:49 Si ou wè fwitaj té an wayom , asiré-pa-pétet ou té ké rèn-li abo piébwa-a ki ka pòté ' w la ni an ti manniè flègèdè , abo sé anni lè sézon livènay ka koumansé , ou ka désidé kò ' w fléri.Men ousé fwitaj ki ka lévé nan tè ki sek , nan bòdaj savann éti soley ka kraché-difé toulong .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant187.txt,"Ba ' y , lapolitik vini kontel an bwet-manjé éti tout moun-lan lé trapé pou anni kò ' y , fanmiy-li ek konpè ' y .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant188.txt,Sé lépok éti ou ka koumansé ti zay tou .,,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant189.txt,Sé konsidiré i sé an tou pitit-piti mamoukatji éti yo klouré dé zel anlè do ' y .,,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant189.txt,"Si ou wè sé asou ponm-fidji , alò a lè-tala , fok fè sin lakwa davwa sé lanmò ' w ou ké trapé adan sé jou-a ké vini a. Sofi-kounan sé an bet éti manntò , kivédi pi mové kalté maktjenbwazè ki ni , ka voyé dèyè moun pou fè sé moun-tala mal .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant244.txt,"Kon man di zot talè-a , nou ka sanblé épi zot pou nou pé viré ba péyi-tala an larel ki nef , pou nou sòti adan bankoulélé-a éti PPM mété nou a abo dépi yonn-dé tan yo ka simen bel pawol an zowey pep-la : yo kréyé swadizan 5.000 anplwa , yo fè tourizm-la dékolé , yo konstwi sisi-sila .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant244.txt,"Pawol-mwen pé ké pli long , mé man pé pa bout san man di ki manniè man kontan wè nou tout sanblé la , jòdi-a , davwa nou sé lespwa péyi-tala , nou sé ti limiè-a ki kay pèmet li sòti adan nwèsè-a éti PPM mété ' y la .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant305.txt,"28 oktob , sé jou éti yo ka pòté lang-lan li-menm anlè .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant311.txt,"Sa i té pli enmen sé zafè jédimo épi blag , dayè i jis fè an liv asou sa éti tit-li sé Dé ti jé , dé ti blag .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant318.txt,"IMAGES DE L ' ECRIT Là où l ' on constate que la littérature en créole est en train de franchir un pas , c ' est que Judes Dudranty ne se contente pas d ' accomplir la première tâche , il s ' aventure hardiment et avec talent dans la seconde : Sé té an jou éti bod lanmè té ja las hélé anmwé .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant323.txt,"JEAN BERNABE , MET-A-MANYOK KREYOL Le bloc-notes de Raphaël CONFIANT Samedi , 29 Mai , 2010 - 21:37 A l ' occasion du départ à la retraite du professeur Jean Bernabé , fondateurdu GEREC et de la créolistique à l ' Université des Antilles et de la Guyane , Raphaël Confiant a prononcé l ' allocution ci-après À l ' occasion du départ à la retraite du professeur Jean Bernabé , fondateurdu GEREC et de la créolistique à l ' Université des Antilles et de la Guyane , Raphaël Confiant a prononcé l ' allocution ci-après Adan lavi , toujou ni an lè éti nou blijé ladjé sa nou ka fè a , menm si ou wè nou té enmen djoubak-tala bon kalté enmen an , ek , Jean Bernabé , man kwè sé ka ' w pis mi anvwala ou pasé 36 lanné ka goumen san-manman pou vréyé lang ek kilti kréyol nou an douvan .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant323.txt,"Olié ou té touvé kò ' w adan sitelman bat-manman , wou ki sé an agréjé gramè fwansé , ou sé pé di kò ' w kon sa : Man ka viv ti lavi-mwen , adan ti larel fwansé-fwansé a éti man ja yé a. Kon sa tout moun ké jaja mwen , yo ké pòté mwen anlè. Enben , sé pa chimen-tala ou chwézi pies toubannman !",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant323.txt,"Pannan 36 lanné , ou mété an krey-wouchach doubout ki tout moun konnet oliwon latè éti GEREC sé tit-li .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant325.txt,"Ki Maboya , Legba , Jézikri ek Maldévilen akonpayé nanm Ras Bèbèn jik nan péyi éti sé ayen ki lanmou ki ni !",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant348.txt,"Soutou douvan an votman kon ta 10 janvié 2010 la ki ka angajé divini Matinik ek divini yich Matinik PAWOL CHABEN Sa ki pi grav adan jé-makak tala , sé ki vini an lè éti pep-la ka jijé sé éli-a .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant348.txt,"Pou an fwa an fanm ka vini mè an komin Matinik , sa tris toubannman wè ki madanm-tala enkapab doubout dèyè pawol-li , i enkapab rézisté présion éti yo ka fè anlè ' y .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant385.txt,I ka kouri la éti diri-a ka gonflé .,,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant45.txt,"Lavi topi-mabial Le bloc-notes de Raphaël CONFIANT Blocs-notes Dimanche , 16 Février , 2020 - 17:35 Alé-viré aléliwon alawoulib alawonnbadè alakalibantjo-mézanmitopi-mabial lavi ka tounen tounen'yka simayé dité zeb-anmè ' y ek dousin madou'yanlè kalzié ' w kontel an zwelséré zétwel Chapé-kouri kouri-monté-désann bay-douvan bat-dèyèou pé chaché tjek dépri , ou pé mété kò ' w an zonbisé tounen-viré i ka tounen-viré san-manmandavwè pies ayen pa sa koré ' y Anlè fétay Mòn Chapo-Neg , la éti ou sé di latè ka konyen siel-la , an latilié betafé ka chaché chiré nwèsè lannuit-la , sirez pasé ayen épi sav sé anni ba nanm-yo yo ka kléré !",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant47.txt,"Si i pa ka fè sa , i ka anni vini kon an moun éti san ' y pa ka sirkilé andidan venn li ankò .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant47.txt,Kon an piébwa éti sev-li pa ka monté nan fétay-li ankò .,,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant56.txt,"LIMIE LANMOU ADAN MONTE-DESANN LAVI Le bloc-notes de Raphaël CONFIANT Blocs-notes Vendredi , 3 Janvier , 2020 - 17:54 Nou té ka désann Mòn Karaben alakalibantjo-mézanmiasou zékal-do an fey koko sek ki té ka konm chalviré siel-la toubannmanek sé pa pou di nou té ni pies laperez , pies latranblad nan kò-nouki sépé fè tjè-nou fè vipvap kon lè zot wèzonbi té fè tan baré nou a labrin-di-swèasou chimen déviré nou Dris van livènay-la té ka miyonnen ponm-fidji nouek sé désann nou té ka anni désanndwet nan belté mòn-la , ka fè siyak alé-pou-viréanpami zeb-djinen éti , délè , Bet-long lan té ka séré séré ' yisenbot-la ! ek kabouya ki té ka pwan plézipichonnen lapo-nou Sé té lépok timanmay , timouskouyon kon granmoun té simié kriyé nou , lè nou té ka kwè ki nou té éternelki ayen pa té ké pé koré balan-nou abo nou té ni konpowtasion foudok , pawol fonmi-folek pou-tout-bon kachiman-an té ni gou ladivinité , kosòl-la té rak men dous kité dous ka alé toukon zikak violet la li-menm Alakalibanto-mézanmi !",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant57.txt,"An fifin-lapli joudlan Le bloc-notes de Raphaël CONFIANT Blocs-notes Mercredi , 1 Janvier , 2020 - 19:24 An fifin-lapli joudlan Adan dousinay douvanjou-a , lè kabritbwa ka pwan séré ek zétwel kay fè an poztetansanm primié bektaj limiè soleykonyen latè , man ka maché , maché , maché , jiktan manchémanan bonmitan gran bwakoté ou pé ped nanm-ou silon pawol moun-lontankoté flè éti nou pa konnet non-yo ka simen labeltéEpi , blipman , an ti lapli , an fifin-lapli joudlan kachapé-désann anlè zékal-tet mwendabò-pou-yonn i fret kité fret ka alé , kifè man ka wouklé titakmen , anmizi-anmizi , i ka anni voplé tout kò-mwen konsidiré an vwel lanmouek man plis ki sav sé pou sa ban mwen an labénédisionki sé ta Linivè épisoley-li , planet-li , galaksi ' y , bagay ki ka tounen-fol dépi nanni-nannanki sa sanm sa ki ka fè won chouval-bwa toulongmen , asiré-pa-pétet , topi-mabialtala dwet ni an sans , an sans ki séré ek sé nou , Fanm épi Nonm , ki pou pwan tet-nou katjilé pou sa dékouvè'yFifin-lapli joudlan , benyen ponm-fidji mwen !",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant57.txt,"Néyé mab zié-mwen ! Tjotjo mwen si ou lé ! Man ké kontinié vansé vansé-mwen adan siyak tras-la , nan bon mitan gran bwa , anpami pié-fonmajé éti ti Djab ka fè zwel anba lonbraj-yo , toupré-toupré flè balizié-aki pa dot ki an mirak ki wouj , men man pé ké mandé hak , man pé ké swété pon moun ayen , man ké suiv larel linivèkontel an ti chiktay atom , an miyet élektwon , pou tjek jou ka vini man sa viré-jwenn lagadigadaw kosmos-la .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant64.txt,"Adann an lépok éti poko té ni kann , poko té ni bitasion ek sé esklavaj domestik ki té ka woulé .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant68.txt,"Péyi-Chouval-Bondié , péyi éti ou pa sav sa i lé vréman oben es menmi lé an bagay .",,,,,
martinicancreole,raphaelconfiant,2006-2021,raphaelconfiant76.txt,Men sé pa pou sa ou té bliyé ti zizing latè-a éti ou té né a kivédi Matinik .,,,,,
martinicancreole,sergerestog,2007-2021,sergerestog19.txt,"Michel CRATER : Lahot-tay pou mwen sé an dans ansien éti tout lé gran manman , lé gran papa montré nou .",,,,,
martinicancreole,sergerestog,2007-2021,sergerestog19.txt,Michel CRATER : An ti contredanse éti nou té ka tann frè Lisien ka di ' w .,,,,,
martinicancreole,sergerestog,2007-2021,sergerestog21.txt,"Si ou lé rantré plis adan fongangann wouchach ki fet anlè lamétéyo-a adan lang kréyol la ou ni pou pòté kò ' w anlè létid ki fet otila tit-yo sé : RESTOG Serge. , 1992.- Lang kréyol la épi lamétéyo - An koumansman kontaj yonn-dé mo anlè lamétéyo éti maren péchè ka sèvi .",,,,,
martinicancreole,sergerestog,2007-2021,sergerestog22.txt,"Zòn-lan éti sé dé vanzalizé-tala ka jwenn kòyo , yo ka kriyé ' y La Z.I.C '' La Zone Intertropicale de convergence .",,,,,
martinicancreole,SergheKeclard,2018-2021,SergheKeclard15.txt,"Eti Kréyol-la , éti ' y ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin0.txt,"men kouman adan an péyi éti gangan ' w trimen , yo pé di ' w ou sé an Afritjen-Méritjen ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin0.txt,"Sé pa wont man wont yo nonmen l ' Afrik , péyi a éti sé esklav la sòti , selman sa man lé sav sé poutji sé sé moun tala selman ki ka pòté orijin yo épi yo , dépi yo ka palé di yo ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin0.txt,"Men éti gloire tala pé yé , si sé pa séré i alé séré kòy ?",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin14.txt,"Alè éti moun ka sòti jik Aix-en-Provence , jik l ' Almàn , jik Japon , épi dott koté ankò , pou vini Matinik aprann konnett kréyol , i rété moun Matinik ki konprann toujou ki yo pa moun é ki lanng yo a pa vo , é pa andwa rantré toupatou .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin14.txt,"Alè éti kréyol ka koumansé kité wett , i rété an bitako kouyon ki konprann i sé grangrek , pass i pa lé moun palé kréyol ba ' y .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin16.txt,"Lanmod wob-chosett Le Bloc-notes de Térèz LEOTIN Blocs-notes Mercredi , 9 Janvier , 2019 - 11:32 Pa alé kwè man ka suiv lavi épi dé zié mwen kolé asou an rétwovizè ka chaché éti granwob an tan sisi , granwob an tan sila , wob gol an tan lontan , pasé .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin16.txt,"Apré sa , sé té an mòso twel , éti ou té ka fè an tou , pou kité tett ou pasé , apipré titak kon sa yo ka kriyé an poncho , jòdi .",,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin16.txt,I té ka sanm an fouwo éti kòw té senntré adan ' y kon adan an djenndo .,,,,,
martinicancreole,thereseleotin,2015-2020,thereseleotin18.txt,"Si adan an prèmié tan , té ni an serten responsabilité kolektif éti chak moun ka viv épi pwochen ' y , pou pwochen ' y , ek pòté ' y an pal si ' y sé wè ' y mélé , menm si chofè a sé mantjé , omwen yonn anparmi sé lézott moun lan ki té nan kar la , té pou wè ' y , é omwen yonn té pé di : Médhy lévé la , nou rivé .",,,,,
